DATE_TIME,TEMPERATURE_C,RAINFALL_MM,WIND_SPEED_KMH,HUMIDITY_PCT
2022-01-01 00:00:00,21.4901424590337,0.0,6.8163760169175225,43.343056127983395
2022-01-01 01:00:00,19.592379681838544,0.0,7.300820443361884,43.17927965114741
2022-01-01 02:00:00,21.95741078131627,1.3409546685580624,2.618985792180288,69.05606553593651
2022-01-01 03:00:00,24.590607310520344,0.0,6.242381708059783,40.67915933444295
2022-01-01 04:00:00,19.326230180338328,0.38386732448729066,1.6629185646377798,55.81586619990294
2022-01-01 05:00:00,19.333451982112845,0.0,5.861780971504966,43.834128280442876
2022-01-01 06:00:00,24.780673829484613,0.0,4.716026686043044,73.07942500738146
2022-01-01 07:00:00,22.352512078283247,0.0,1.9579312533565385,70.00235452068083
2022-01-01 08:00:00,18.648957215051794,0.0,1.3877304037926703,54.773122840540076
2022-01-01 09:00:00,21.69223295612678,0.0,4.278170056575969,38.366638769742835
2022-01-01 10:00:00,18.681472166233892,4.760466920280875,3.6647689167882542,43.76809293903389
2022-01-01 11:00:00,18.681708366363143,0.8713979626753571,2.4677663352175268,60.69358882215166
2022-01-01 12:00:00,20.81195678358499,0.0,8.801223451694678,93.18535758822102
2022-01-01 13:00:00,14.353401532446918,0.0,3.820155886608816,47.600359497773226
2022-01-01 14:00:00,14.925661018445231,0.12256411337697476,3.185472018678234,42.427373198883004
2022-01-01 15:00:00,18.420724126166196,0.0,2.134406129873811,44.34442218581913
2022-01-01 16:00:00,17.076265495441575,0.0,8.80696158406834,76.02904385091733
2022-01-01 17:00:00,21.064672937747577,0.0,7.1740409923457085,89.45447075070888
2022-01-01 18:00:00,17.405030734186457,0.0,1.591508453983268,34.88615555475121
2022-01-01 19:00:00,15.899363811114256,0.0,5.009152077920148,78.7037552021292
2022-01-01 20:00:00,24.54039310614686,0.0,4.807122186394539,62.14943417786744
2022-01-01 21:00:00,19.473289708387032,0.6404676018629273,4.952376482046214,83.63738033558496
2022-01-01 22:00:00,20.36037495688762,0.0,4.175808492743992,57.39784598009942
2022-01-01 23:00:00,15.89071743598389,0.0,0.47014753680002047,30.339056358991513
2022-01-02 00:00:00,18.538985387982798,0.0,2.5531655093503303,74.38176448742213
2022-01-02 01:00:00,20.512072809066222,0.0,5.259593186519377,82.51814304667491
2022-01-02 02:00:00,16.73349569380274,1.4601780640965034,3.018366423770586,88.63137111995506
2022-01-02 03:00:00,21.320741771305055,0.0,0.7497721555319798,66.98833379117723
2022-01-02 04:00:00,18.39890283708603,0.0,5.332003057790167,37.93315258080446
2022-01-02 05:00:00,19.33290874472376,1.1268723495376758,3.7830600283561275,54.039251874661126
2022-01-02 06:00:00,18.41004113767403,0.0,4.854061715091263,80.97626593287228
2022-01-02 07:00:00,25.77916639745598,0.0,3.318839241636808,62.13684276062096
2022-01-02 08:00:00,20.189010924901503,0.0,4.432529755152787,75.45089173173261
2022-01-02 09:00:00,17.06354044936386,0.0,9.142360638395031,30.304829418321937
2022-01-02 10:00:00,22.7114784878985,0.5435005771735133,5.745084994642861,34.74515208293332
2022-01-02 11:00:00,16.588483191585418,3.8696366489155123,11.786577226664505,74.27563519916129
2022-01-02 12:00:00,20.884775187285594,0.0,4.214381983600741,48.8631222610554
2022-01-02 13:00:00,14.386344158579332,0.0,2.115617736180299,55.23213470101294
2022-01-02 14:00:00,16.28796637495644,0.0,3.7026958283711338,71.73863926534197
2022-01-02 15:00:00,20.870278080489243,0.0,3.7519613130110474,37.28094208379033
2022-01-02 16:00:00,22.502263820206718,0.0,1.8312828769811544,84.12604309389012
2022-01-02 17:00:00,20.808138483548948,0.0,2.4585386575314585,39.388226910607024
2022-01-02 18:00:00,19.954258201304363,0.0,2.1040436212771634,77.6633653633324
2022-01-02 19:00:00,19.405061215234376,0.0,5.35172669508805,49.0288389878574
2022-01-02 20:00:00,15.87997542578795,3.460603770571735,6.527586584593698,46.89811279855961
2022-01-02 21:00:00,18.163177704260704,0.0,2.5430397203454396,83.3822054340169
2022-01-02 22:00:00,18.947962783098554,0.0,10.361881950886866,65.89311350646908
